employed,log_bank_balance,log_annual_salary,balance_to_salary,employed_x_log_salary,DEFAULT,PD,pred_fixed_0_5,pred_topK,risk_band
1,9.383271307916766,13.122931216153386,0.0237602317088527,13.122931216153386,0,0.19106407300962097,0,0,Standard
1,8.865848060358733,13.148482094575217,0.0138043264779327,13.148482094575217,0,0.00940953788115843,0,0,Standard
0,9.057529460924462,12.4444717173886,0.0338081008778212,0.0,0,0.012596980033347466,0,0,Standard
1,9.824745165745504,13.126805416922377,0.0368053391850536,13.126805416922377,0,0.8019844415897536,1,1,High
1,9.610522214851358,13.121717488863226,0.0298592592450278,13.121717488863226,0,0.5016229909989833,1,0,Review
0,7.946249484188262,12.43287908028867,0.0112545851925183,0.0,0,1.1691340732784924e-05,0,0,Standard
1,8.754634047431272,13.292499458602482,0.0106945451644864,13.292499458602482,0,0.005420355787806735,0,0,Standard
1,8.868976189274543,12.817943065619888,0.0192719451241734,12.817943065619888,0,0.007316199200418305,0,0,Standard
1,9.043506263116566,13.146469047045676,0.0165217267031822,13.146469047045676,0,0.027733138305068215,0,0,Standard
1,8.608721684192863,13.267935123183802,0.0094721986032802,13.267935123183802,0,0.00217679612058657,0,0,Standard
0,8.639347105296325,12.285928566529396,0.0260756366295334,0.0,0,0.000757873437614795,0,0,Standard
0,9.800233705182448,11.753562469685669,0.1417945154951553,0.0,0,0.7048293520448552,1,0,Review
1,9.702389210090484,13.181793950157244,0.0308239283982602,13.181793950157244,0,0.6535079936651427,1,0,Review
1,9.297090381478974,13.200056002719332,0.0201801573740058,13.200056002719332,0,0.1267887780299213,0,0,Standard
0,9.485152987067782,12.17446700794966,0.0679227102202989,0.0,0,0.1642972357755016,0,0,Standard
1,8.39652499769117,13.260423141460826,0.0077186015537965,13.260423141460826,0,0.0005939200788618137,0,0,Standard
1,8.99736989898231,13.309799300170909,0.0133993177769389,13.309799300170909,0,0.02403287972098265,0,0,Standard
1,9.430519533826375,13.3278783422421,0.0202938494686861,13.3278783422421,0,0.2701462713216765,0,0,Standard
1,0.0,12.751751883616343,0.0,12.751751883616343,0,5.636909947595635e-26,0,0,Standard
1,8.752625722948768,12.871782953961665,0.0162556828132978,12.871782953961665,0,0.0037100268240071186,0,0,Standard
1,9.19122278998288,12.88839686860906,0.0247910274718926,12.88839686860906,0,0.05593637935135948,0,0,Standard
0,9.830351108296291,12.373401031030964,0.0786223327339106,0.0,0,0.7029050907461425,1,0,Review
0,8.824901395596987,11.865330104122156,0.047807692794385,0.0,0,0.0018592894674179586,0,0,Standard
1,9.795552614784532,12.608974604910706,0.0599961822142515,12.608974604910706,0,0.7369236106518504,1,1,High
1,9.245023884507436,13.150248858093828,0.020134517980349,13.150248858093828,0,0.09155838317613692,0,0,Standard
1,9.623164998934737,12.835120355222536,0.0402752206716812,12.835120355222536,0,0.4839241123133845,0,0,Review
1,9.417474859325264,13.165655789927664,0.0235586950601068,13.165655789927664,0,0.23217469672826777,0,0,Standard
0,9.040780240708784,12.086871680086311,0.04753902664235,0.0,0,0.008899209177072185,0,0,Standard
0,9.471910475027112,12.112340480006146,0.0713254907956055,0.0,0,0.1501975737973706,0,0,Standard
1,9.298937158206824,13.178100857751824,0.0206662502167748,13.178100857751824,0,0.1262210487005805,0,0,Standard
0,9.389279548298546,12.22562484931614,0.0586349691627156,0.0,0,0.09295343297414352,0,0,Standard
1,8.353817424349739,13.461934863529248,0.0060460413792726,13.461934863529248,0,0.0005581833385978157,0,0,Standard
0,9.147775368836934,11.980454785637637,0.0588490485177026,0.0,0,0.017369603218812993,0,0,Standard
1,9.933056063468406,13.32560367043923,0.0336213324475237,13.32560367043923,0,0.9011121256961666,1,1,High
0,8.705463684812603,12.11092997169594,0.033186023200521,0.0,0,0.0009996664372799724,0,0,Standard
1,9.42566463215826,13.473651936784709,0.0174560928937704,13.473651936784709,0,0.28711270906079084,0,0,Standard
1,0.0,12.94587781402458,0.0,12.94587781402458,0,6.960430940575966e-26,0,0,Standard
0,9.476233786277447,12.350892384357044,0.0564313215948903,0.0,0,0.1637587063694221,0,0,Standard
1,9.438899631831312,13.174572680128117,0.0238552557007145,13.174572680128117,0,0.2584556175855958,0,0,Standard
1,9.448109249895928,13.039884491323148,0.0275472680657018,13.039884491323148,0,0.2522024636075286,0,0,Standard
0,9.37174808430078,12.65118042903508,0.0376465395839973,0.0,0,0.10367064922268536,0,0,Standard
0,9.227673285371434,12.163919348553264,0.0530596177519599,0.0,0,0.031968867505084216,0,0,Standard
1,9.146573819460812,13.323680830946104,0.0153412198366562,13.323680830946104,0,0.05902134191678377,0,0,Standard
0,8.482783924668173,12.159241591051524,0.0253073743434066,0.0,0,0.0002495486086472159,0,0,Standard
1,7.807054468755229,12.256825073675946,0.0116765492072961,12.256825073675946,0,6.341593551905597e-06,0,0,Standard
0,10.097121548396151,12.301573170854004,0.1103069575071686,0.0,0,0.945790655773335,1,1,High
1,9.10367678546796,13.181085843032903,0.0169494747505014,13.181085843032903,0,0.040931824799432616,0,0,Standard
1,9.216358228301722,12.97388861238676,0.0233390473554805,12.97388861238676,0,0.06873107222562246,0,0,Standard
1,8.44101168636289,13.192503728950816,0.008636947708676,13.192503728950816,0,0.0007295881364129522,0,0,Standard
1,9.185002050960987,13.29712005921488,0.0163714076710241,13.29712005921488,0,0.0722557061100088,0,0,Standard
0,9.985996140503245,11.336458894243997,0.2591114852386638,0.0,0,0.9641150606787766,1,1,High
1,0.0,12.805808741861714,0.0,12.805808741861714,0,5.977876104234715e-26,0,0,Standard
0,9.676534253339575,12.599001637187948,0.0537975824342294,0.0,0,0.4617842540249644,0,0,Review
0,9.77453309830232,12.677953511663656,0.0548323912879926,0.0,0,0.6343257051173128,1,0,Review
1,9.575527781852433,13.074485884623632,0.0302268277226665,13.074485884623632,0,0.4384333510683123,0,0,Review
1,9.3823826104732,12.7197341244552,0.0355280511821623,12.7197341244552,0,0.15449164607048463,0,0,Standard
1,9.254334290622046,12.96330255587059,0.0245005032461274,12.96330255587059,0,0.08524498146065833,0,0,Standard
0,9.57576096102948,12.38086156981488,0.0604967397705673,0.0,0,0.2821875910227592,0,0,Standard
0,9.74957617740655,12.537019502459891,0.0615750788203069,0.0,0,0.5803298367086801,1,0,Review
1,0.0,12.917591233601271,0.0,12.917591233601271,0,6.749779490555365e-26,0,0,Standard
0,8.369741357468966,12.473807998304968,0.0165016547102432,0.0,0,0.00016720141488361126,0,0,Standard
1,8.06751283821932,13.102882858225758,0.0065017650549706,13.102882858225758,0,6.91472238871191e-05,0,0,Standard
1,9.42013441376978,13.186057316983284,0.0231444074831715,13.186057316983284,0,0.23782696240481024,0,0,Standard
1,9.076763264021016,12.949215358749075,0.0208049567763146,12.949215358749075,0,0.02916493504581999,0,0,Standard
1,9.434651241709066,12.645638974267737,0.0403136797057271,12.645638974267737,0,0.19894156005543648,0,0,Standard
1,7.924347350437385,13.026971498262704,0.0060785819687128,13.026971498262704,0,2.6949807525388584e-05,0,0,Standard
1,8.391775082627872,12.814032892881244,0.0120044023001985,12.814032892881244,0,0.00038056572629704765,0,0,Standard
0,9.08857039903734,12.430681522729827,0.0353583719169087,0.0,0,0.015214813866630457,0,0,Standard
1,5.394172852191558,12.805443399484792,0.0006016581514135,12.805443399484792,0,5.499912133323522e-12,0,0,Standard
1,9.62206054299209,12.821307580702632,0.040790315607997,12.821307580702632,0,0.4805738810614623,0,0,Review
1,8.606529197693643,13.103974941667715,0.0111353935962686,13.103974941667715,0,0.0018466417062404077,0,0,Standard
1,6.528893152668506,12.961026713461017,0.0016066678549108,12.961026713461017,0,5.7185362581077704e-09,0,0,Standard
0,9.069716458210404,11.89517298543699,0.0592751681808951,0.0,0,0.009894777518187079,0,0,Standard
1,8.902395726469386,13.115456056695882,0.0147990189408979,13.115456056695882,0,0.011442705096981564,0,0,Standard
0,9.591728611218228,12.121051432304776,0.0797079721690369,0.0,0,0.2942834472130194,0,0,Standard
1,9.593505336589375,12.869691731377094,0.0377695524291815,12.869691731377094,0,0.4394853372521537,0,0,Review
1,9.545875026347348,13.257264201928814,0.0244418384111137,13.257264201928814,0,0.4213083605329539,0,0,Review
1,9.889126930630812,13.239763050697862,0.0350603272300053,13.239763050697862,1,0.8673162423171081,1,1,High
1,9.335301141512891,13.419597424148115,0.0168335214877583,13.419597424148115,0,0.1799740230895745,0,0,Standard
1,9.104570883811611,13.116522915059706,0.0180960574971864,13.116522915059706,0,0.03914001957640447,0,0,Standard
1,8.399661124264624,12.834076108524794,0.0118593666999562,12.834076108524794,0,0.00040671008008899095,0,0,Standard
1,10.081667210162747,13.133503969911995,0.0472701329136501,13.133503969911995,1,0.957016324729221,1,1,High
1,9.136482830000668,13.189552906513065,0.0173671310797413,13.189552906513065,0,0.050080741585641554,0,0,Standard
0,9.190953658175992,12.412158253853784,0.0399030510881118,0.0,0,0.02896499689917575,0,0,Standard
1,9.451688411497216,13.309882271279466,0.0211044626332508,13.309882271279466,0,0.29433337931872305,0,0,Standard
1,9.83126088653878,13.42288731895258,0.0275520400273592,13.42288731895258,1,0.8337543806678673,1,1,High
0,8.60422190158898,12.10686140647914,0.0301124271489567,0.0,0,0.0005182802356793176,0,0,Standard
0,9.620851394684347,12.270997279616546,0.0706365521553527,0.0,0,0.3433802360773456,0,0,Review
1,9.787728716804056,12.996293722359033,0.0404123893212629,12.996293722359033,0,0.7490561400582816,1,1,High
0,9.44198845700715,11.931243091149506,0.0829657523806214,0.0,0,0.12299731557218135,0,0,Standard
1,9.37905308036222,13.20884678837776,0.0217123001368905,13.20884678837776,0,0.19664622690478437,0,0,Standard
1,9.060572739215546,13.182889283760318,0.0162050748220206,13.182889283760318,0,0.03165298564074984,0,0,Standard
1,9.024815289368428,13.243621399406972,0.0147144580062668,13.243621399406972,0,0.02681800563257459,0,0,Standard
1,9.677068643087996,12.939693888088874,0.0382854423184517,12.939693888088874,1,0.5839320005207971,1,0,Review
1,8.997473830822912,12.887050681489304,0.0204515204492428,12.887050681489304,0,0.017110291866136083,0,0,Standard
1,7.872714262832829,13.284308402250328,0.0044628240874929,13.284308402250328,0,2.554008295968893e-05,0,0,Standard
1,9.590080067673137,13.175813827457704,0.0277144796820696,13.175813827457704,0,0.47737307468663753,0,0,Review
0,5.095221510537605,12.353939049163555,0.000699700608874,0.0,0,3.7313491055517126e-13,0,0,Standard
0,8.760729000082224,12.471201239561802,0.0244622250370054,0.0,0,0.0019394416327578,0,0,Standard
1,7.594622783584774,12.902311342425172,0.0049508829583036,12.902311342425172,0,3.240925252808526e-06,0,0,Standard
0,9.694197595510454,12.646541253501596,0.0522141325968984,0.0,0,0.4973389993467837,0,0,Review
1,7.161125370716173,13.384309893088483,0.0019813844425121,13.384309893088483,0,3.9424739068672146e-07,0,0,Standard
1,9.338494332092049,12.96512563081932,0.0266033818558077,12.96512563081932,0,0.13749133846831194,0,0,Standard
0,8.559432421184018,12.08814910000274,0.0293370868818206,0.0,0,0.00038256613904008086,0,0,Standard
1,9.41261487156576,13.01590795143981,0.0272317271632253,13.01590795143981,0,0.20924804856648307,0,0,Standard
1,8.980766188396165,12.845755228761112,0.0209605701644729,12.845755228761112,0,0.014961984453097349,0,0,Standard
0,9.110966345922968,12.426063873489854,0.0363266383149201,0.0,0,0.017508625084815262,0,0,Standard
1,8.153315225028535,13.186193772880094,0.0065181512578552,13.186193772880094,0,0.00012624778002820147,0,0,Standard
1,7.773796382186476,12.98368109598547,0.0054600184059194,12.98368109598547,0,1.0381448822759192e-05,0,0,Standard
0,8.731291154474237,12.202974049837122,0.0310598482577812,0.0,0,0.00127169253919344,0,0,Standard
1,9.032614638190546,13.12449270876836,0.0167058631937426,13.12449270876836,0,0.02550958714593358,0,0,Standard
0,8.704309899739512,12.222782455778946,0.0296399097915788,0.0,0,0.001086783219485152,0,0,Standard
0,9.770943101296124,12.138361309668404,0.0937175369909768,0.0,0,0.6078277200438108,1,0,Review
1,9.06009870864564,12.93125158746357,0.0208319653579233,12.93125158746357,0,0.025993255630970668,0,0,Standard
0,9.430009093054512,12.300879789742398,0.0566452903646195,0.0,0,0.12258192632404559,0,0,Standard
1,8.996805509003568,12.785021819032432,0.0226332023583566,12.785021819032432,0,0.015812087910088247,0,0,Standard
1,8.403809464594477,13.108666481733923,0.0090491990587781,13.108666481733923,0,0.0005372378505019651,0,0,Standard
1,6.975937155034507,13.410929538934166,0.0016029246495929,13.410929538934166,0,1.3380258831623786e-07,0,0,Standard
1,9.634323622652396,13.10367861945932,0.0311351334432726,13.10367861945932,0,0.5371720806439556,1,0,Review
1,8.883174298380546,12.320147659407567,0.0321575630656962,12.320147659407567,0,0.005696721234118572,0,0,Standard
1,9.292977864128996,13.099181952394607,0.0222304098566017,13.099181952394607,0,0.11596233606405729,0,0,Standard
1,9.45236691216248,13.389707713014351,0.0194984992746662,13.389707713014351,0,0.3080749377787004,0,0,Standard
1,9.90711496551147,13.22855681009044,0.0360990089736027,13.22855681009044,0,0.8796294210996688,1,1,High
0,9.269118584344994,12.375824196450065,0.0447440999003042,0.0,0,0.04664683244777595,0,0,Standard
1,8.408796961525947,13.380466082003094,0.0069300344258331,13.380466082003094,0,0.0007188545354087361,0,0,Standard
1,9.645661972639564,13.351239140157771,0.0245844712735092,13.351239140157771,0,0.5942547848994548,1,0,Review
1,9.599532456402166,13.279162250527548,0.0252306476435234,13.279162250527548,0,0.5096590069933915,1,0,Review
0,8.720675929378194,12.50427023562163,0.0227371805290543,0.0,0,0.001552926559301866,0,0,Standard
1,9.13868968591283,12.69609738310533,0.0285096666674018,12.69609738310533,0,0.03595189929844373,0,0,Standard
1,9.535084097718787,13.308809682382986,0.0229647189671154,13.308809682382986,0,0.4135919129382092,0,0,Review
0,9.65790154263513,11.470362372284514,0.1632431755572251,0.0,0,0.49771567919630877,0,0,Review
1,9.908691985947303,12.733563627565063,0.0593134946626776,12.733563627565063,0,0.8616143374425964,1,1,High
1,8.47227113645709,12.793922086239627,0.0132752034877907,12.793922086239627,0,0.000613639161132282,0,0,Standard
0,9.091534313210058,12.612495428254912,0.0295677686944505,0.0,0,0.017884469636786842,0,0,Standard
1,7.907666311306258,12.85898495084827,0.0070714903879637,12.85898495084827,0,2.0652227030292977e-05,0,0,Standard
1,9.589382103919757,12.618461859924478,0.0483569705111938,12.618461859924478,0,0.40785662100477543,0,0,Review
1,8.94622377306711,12.79059008343958,0.0213972309544512,12.79059008343958,0,0.011589345434716647,0,0,Standard
0,9.268518709961072,11.935646692800775,0.0694453072107782,0.0,0,0.03891339076559739,0,0,Standard
1,3.349202086543775,13.035146684793435,5.996880574611146e-05,13.035146684793435,0,3.570497283038429e-17,0,0,Standard
1,8.524502413848646,13.417443337878009,0.0074978572573358,13.417443337878009,0,0.001503481616178599,0,0,Standard
0,9.827183015853784,11.799842444813288,0.1390800114928759,0.0,0,0.7405177539442893,1,1,High
1,9.488974636178718,12.863170590481117,0.034243139289292,12.863170590481117,0,0.28309402141202844,0,0,Standard
1,9.923692059852028,12.810029968843624,0.0557775301108794,12.810029968843624,1,0.8749155279373072,1,1,High
1,8.227599960530714,13.270117160646084,0.0064557589419362,13.270117160646084,0,0.0002150790948576677,0,0,Standard
1,8.57828076487755,13.401343537803802,0.0080406172553247,13.401343537803802,0,0.002052000546649867,0,0,Standard
1,9.0764340519323,12.278002346973915,0.0406938632843427,12.278002346973915,0,0.019437706128805802,0,0,Standard
1,8.115987001228447,13.008668314589285,0.0074990581808921,13.008668314589285,0,8.465118188853384e-05,0,0,Standard
1,9.116622923102277,12.993422301707534,0.0207147984259265,12.993422301707534,0,0.03838051138484954,0,0,Standard
1,8.915308690527134,12.519590140730603,0.0272034324194189,12.519590140730603,0,0.007903124605138492,0,0,Standard
0,10.029372787659996,12.305150808470614,0.1027128981668755,0.0,0,0.9121116892999004,1,1,High
1,0.0,12.758285096268532,0.0,12.758285096268532,0,5.677062592059984e-26,0,0,Standard
0,9.677301878655724,12.53612877143538,0.0573325937434491,0.0,0,0.4563578118982835,0,0,Review
1,9.465859724934573,13.179772595345854,0.0243800906576977,13.179772595345854,0,0.29330574329258524,0,0,Standard
1,8.912387063853457,13.399214324417253,0.011254801254581,13.399214324417253,0,0.015561248921185225,0,0,Standard
1,9.498078442860022,12.705646242003668,0.0404519769074693,12.705646242003668,0,0.27937289653216935,0,0,Standard
1,9.246622155318263,13.218735102660764,0.0188318146163424,13.218735102660764,0,0.09695838436903692,0,0,Standard
1,9.282080399904432,13.274484318705335,0.0184536096499744,13.274484318705335,0,0.12285977912122534,0,0,Standard
0,9.345689112223685,12.479541791161216,0.0435460526105585,0.0,0,0.07987764757865107,0,0,Standard
1,9.338958715315052,13.238835758973208,0.0202426563949901,13.238835758973208,0,0.16286826484680922,0,0,Standard
1,8.073589983916975,12.533274040393207,0.0115624539048262,12.533274040393207,0,4.184222160629496e-05,0,0,Standard
0,9.705202453718629,12.567096439497767,0.057157111069572,0.0,0,0.5072731957130177,1,0,Review
1,8.922359588247964,13.038770963638806,0.0163007757043217,13.038770963638806,0,0.012135346329798178,0,0,Standard
